ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"00823","70","Spelljamming helmet","on head","Wg12","AC-10","","","MR+10","Mn+75","","AG","010001000100100010","Pirate Spelljammer","Pirates of Silver Raven"

"00824","70","the Arrow of Saggitarius","held","Wg0","HR+12","","","","","","","111111111111111111","Saggitarius","Galaxy"

"00825","70","the Bow of Saggitarius","wielded","Wg20","DD7d8 HR+6 DR+6","","","","","","AE","111111111111111111","Saggitarius","Galaxy"

"00826","70","the sword of goodness","wielded","Wg10","DD10d4","","","","","","(bless) AE","010000100001010100","Celeborn, the King of the Elves","Great Elven City of Illir"

"00827","71","the Hoof of Taurus","on feet","Wg15","AC-10 DR+3","","","","Mv+100","","AE","111111111111111111","Taurus","Galaxy"

"00828","72","a moulded leather mask","on head","Wg10","AC-15","","","","Mv+50","","+Waterbreath +Sneak","111111111111111111","Lord Birt","Werehome"

"00829","72","a Nemean Lion Skin","about body","Wg45","AC-15","","","","Hp+50","","AE","111111111111111111","Leo","Galaxy"

"00830","73","Kralian's collar","around neck","Wg8","AC-17","","","","Hp+20 Mn+20","","AG","111111111111111111","Lord Kralian","Werehome"

"00831","73","the Mighty Arm plates of Hercules","on arms","Wg20","AC-10 DR+3","","","","","","Str+5 AE","111111111111111111","the mighty Hercules","Galaxy"

"00832","75","a drow assassin face mask","on head","Wg10","AC-13 HR+1","","","","","","AG","111111111111111111","a drow assassin","Shaalziran'dar"

"00833","75","a large broadsword","wielded","Wg18","DD8d8 HR+5 DR+10","","","","","","","001000110001010000","Peter, the Captain of the Royal guard","King Welmar's Castle"

"00834","75","a large forest green helmet","on head","Wg3","AC-20","","","","","","Int-3 Wis-3","001000110000010100","the hat seller (shop)","Elysium Faire"

"00835","75","a rapier","wielded","Wg13","DD4d17 HR+5 DR+5","","","","","","AE","000000000001000000","Dupre the Paladin","Ultima"

"00836","75","a red mantle","about body","Wg15","AC-15 HR+1 DR+1","","","MR+5","","","AG","010111011110100011","Lord Dorlan","Werehome"

"00837","75","a red scythe of death","wielded","Wg14","DD7d6 DR+12","","","","","","AG","111000110010011101","a minor demon","Hell"

"00838","75","a starched white apron","about waist","Wg2","AC-14","","","","Hp+25 Mn+25","","SPh+25","111111111111111111","the magnificent chef","Tynstri"

"00839","75","a wooden leg","on feet","Wg25","AC-10 HR+2","","","","Mv-75","","Cha-3","111111010110101011","a Peg-legged pirate","Pirates of Silver Raven"

"00840","75","Chef's knife","wielded","Wg5","DD7d7 HR+7 DR+7","","","","","","(BStab)","111001110111111111","the magnificent chef","Tynstri"

"00841","75","Conan's two-handed sword","wielded","Wg0","DD4d20","","","","","","Str+5 Con+5","001000100001000100","Conan the Librarian","High Tower of Sorcerery"

"00842","75","Dirty pirate's eye-patch","on head","Wg2","AC-15","","","","","","Cha-6 AG","111101011010101111","a Dirty pirate","Pirates of Silver Raven"

"00843","75","Jack's knife","wielded","Wg8","DD2d25 HR+5 DR+10","","","","","","(BStab) AG","111111111110111111","Jack the Ripper","Hell"

"00844","75","Libra's Scale of Injustice","as shield","Wg15","AC-6 HR+2 DR+2","","","","","","Wis-2 AG","111111111111111111","Libra","Galaxy"

"00845","75","Libra's Scale of Justice","as shield","Wg15","AC-11","","","","Hp+50 Mn+50","","Wis+1 AE","111111111111111111","Libra","Galaxy"

"00846","75","Liz's axe","wielded","Wg18","DD2d25 HR+5 DR+10","","","","","","AG","111111111111111111","Liz Borden","Hell"

"00847","75","Pirate's long rusty sabre","wielded","Wg14","DD7d8 HR+6 DR+6","","","","","","(evil) Str+2 AG","111000110111011101","?","?"

"00848","75","the Mask of Gemini","on head","Wg7","AC-16","","","","","","AE","111111111111111111","Gemini","Galaxy"

"00849","75","the Moonshard staff","wielded","Wg15","DD6d6 HR+7 DR+5","","","","Mn+50","","OG","000001000000100010","the Tomb Guardian","Ancient Battlefield"

"00850","75","the spear of a undermountain cityguard","wielded","Wg15","DD3d20 HR+6 DR+8","","","","","","ON","011000110001010100","the Cityguard","Dwarfen Undermountain Harbour"

"00851","76","Sentri's armour","on body","Wg25","AC-45","","","","Hp+65 Mn+30","","OG","001000110001010100","Sentri","Ultima"

"00852","76","Sentri's boots","on feet","Wg25","AC-10","","","","Mv+50","","OG","001000110001010100","Sentri","Ultima"

"00853","76","Sentri's girth","about waist","Wg25","AC-10 HR+2 DR+2","","","","","","OG","001000110001010100","Sentri","Ultima"

"00854","76","Sentri's gloves","on hands","Wg25","AC-10 HR+2 DR+2","","","","","","OG","001000110001010100","Sentri","Ultima"

"00855","76","Sentri's helmet","on head","Wg25","AC-15","","","","","","OG","001000110001010100","Sentri","Ultima"

"00856","76","Sentri's leggings","on legs","Wg25","AC-12","","","","","","Dex+2 OG","001000110001010100","Sentri","Ultima"

"00857","76","Sentri's sleeves","on arms","Wg25","AC-19","","","","","","OG","001000110001010100","Sentri","Ultima"

"00858","76","Sentri's two-handed sword","wielded","Wg18","DD5d15 DR+9","","","","","","OG","001000110001010100","Sentri","Ultima"

"00859","77","a melted chainmail","on body","Wg52","AC-42 HR-1","","","","Mv-50","","Dex-2","001000100001000100","the armorer's ghost","Rage of the Gods"

"00860","77","a ragged tuxedo","about body","Wg12","AC-15","","","","","","SMa+10 SPo+10 Cha+4 AN","111111111111111111","a ghostly tailor","Rage of the Gods"

"00861","77","a ruby scale","as shield","Wg15","AC-15","","","","Mn+25","","","111111111111111111","the ruby dragon","Tynstri"

"00862","77","a stout cudgel","wielded","Wg8","DD7d9 HR+7 DR+8","","","","","","","111111111111111111","the weaponsmith's ghost","Rage of the Gods"

"00863","77","a thick black robe","on body","Wg4","AC-35","","","","","","","000001000100100010","Selvius, Grand Wizard of the blood watch","Small Temple"

"00864","78","a top hat","on head","Wg8","AC-15","","","MR+5","Hp+20","","AE","011101000100100010","a ghostly templar","Rage of the Gods"

"00865","78","the staff of benedictions","wielded","Wg15","DD10d4 HR+2 DR+2","","","MR+5","Mn+100","","OG","000110001000000000","the high priest","Ancient Battlefield"

"00866","79","a tam'o'shanter","on head","Wg10","AC-18","","","","","","+Waterbreath AE","110000011010001000","the sailor's ghost","Rage of the Gods"

"00867","79","scorched robes","about body","Wg20","AC-12","","","MR+8","","","SPh+8 SMe+8","010111001100100010","the ghost of a wizard","Rage of the Gods"

"00868","79","the fluffy slippers of pain","on feet","Wg1","HR-1 DR+3","","","","Mv-30","","Arm+2 AG","010011011000101010","the old tourist","Dwarfen Undermountain Harbour"

"00869","80","a black drow assassin dagger","wielded","Wg10","DD5d10 HR+10 DR+7","","","","","","(BStab) AG","111111111111111111","a drow hunter","Shaalziran'dar"

"00870","80","a crown of candles","on head","Wg15","AC-12","","","","Hp+100","","Cha+3 AE","011011111001110001","Sainte Lucia","Heaven"

"00871","80","a dark black cloak","around neck","Wg8","AC-15 HR+2 DR+2","","","","","","OE","110111101111110011","the master of the black robes","High Tower of Sorcerery"

"00872","80","a dragon shield","as shield","Wg15","AC-13","","","","","","SPh+15 AE","001000100001000100","Saint George","Heaven"

"00873","80","a dragon slayer lance","wielded","Wg16","DD6d10 HR+8 DR+8","","","","","","(bless) AE","001000100001000100","Saint George","Heaven"

"00874","80","a fatal charm","held","Wg10","","","","","","","5xCharm Person","000001000000100010","the gentle dragon","Tynstri"

"00875","80","a Femur","wielded","Wg22","DD8d7 DR+12","","","","","","Cha-1 AG","111001110110111111","the Lord of disgust","Demon Empire"

"00876","80","a golden apple","as light","Wg5","","","","","","","AE","111111111111111111","King Welmar","King Welmar's Castle"

"00877","80","a golden crown","on head","Wg40","AC-25","","","","Hp+100 Mn+100","","AE","111011111011110011","King Welmar","King Welmar's Castle"

"00878","80","a golden sceptre","wielded","Wg19","DD10d7 HR+6 DR+10","","","","","","AE","001000110001000000","King Welmar","King Welmar's Castle"

"00879","80","a harness of a dwarf town guard","on body","Wg40","AC-30","","","","","","Dex-2 Cha+2","001000100001000100","the Cityguard","Dwarfen Undermountain Harbour"

"00880","80","a hellfire whip","wielded","Wg16","DD6d8 HR+5 DR+10","","","","","","AG","111000110010011111","a major demon","Hell"

"00881","80","a long grey cloak","around neck","Wg7","AC-10","","","","Mn+100","","ON","110111101111110011","the master of Neutrality","High Tower of Sorcerery"

"00882","80","a masterwork broad sword","wielded","Wg12","DD8d8 HR+8 DR+11","","","","","","","011000110001010000","Malpheus, the mouth of Orcus","Small Temple"

"00883","80","a pair of dangling gold earrings","on head","Wg1","AC-10","","","","","","","111111111111111111","Madame K","Elysium Faire"

"00884","80","a ring of lost souls","on finger","Wg2","AC-20","","","","","","AG","111111111111111111","a walking satanic","Hell"

"00885","80","a sharp shard of obsidian","wielded","Wg8","DD4d12 HR+3 DR+8","","","","","","AG","111001110111111111","the master of the black robes","High Tower of Sorcerery"

"00886","80","a ward minor","held","Wg5","","","","","","","Arm-10","010011001000100010","the master of Neutrality","High Tower of Sorcerery"

"00887","80","a white cloak","around neck","Wg7","AC-15","","","","Hp+100","","OG","110111101111110011","the master of goodness","High Tower of Sorcerery"

"00888","80","an ancient regalia","about body","Wg1","AC-17","","","MR+5","Hp+15","","","111000110011011101","Soldack","Small Temple"

"00889","80","an emerald ring","on finger","Wg4","AC-15 HR+3 DR+3","","","","","","","111111111111111111","Soldack","Small Temple"

"00890","80","an emerald scale armplates","on arms","Wg20","AC-15 HR+2 DR+2","","","","Hp+75","","OE","001000100000010100","the emerald dragon","Tynstri"

"00891","80","Santas lantern","as light","Wg5","","","","","Hp+50 Mv+40","","Cha+3 (NoInf) AE","111111111111111111","Saint Nicholas","Heaven"

"00892","80","Shreds of Terror","wielded","Wg14","DD7d8 HR+5 DR+15","","","","","","AG","111000110010011101","the guardian of pain","Demon Empire"

"00893","80","tekagi","on hands","Wg5","AC-2 DR+8","","","MR-35","","","AG","100000000000001000","the evil Daimyo","Japan"

"00894","80","the Ring of Dignity","on finger","Wg3","AC-15","","","","Hp+85","","AE","111111111111111111","Cassiopeia the Queen","Galaxy"

"00895","80","the Shield of the Harbour Town guards","as shield","Wg30","AC-12","","","","","","","001000100001000100","a boat guard","Dwarfen Undermountain Harbour"

"00896","80","the tanto","wielded","Wg11","DD5d6 HR+4 DR+4","","","","","","(BStab) OE","100000000010001000","The secret store (ground)","Japan"

"00897","80","tough dragonskin boots","on feet","Wg5","AC-10","","","","Mn+50","","Dex+3","000010000000010000","the Master Ranger","Tynstri"

"00898","80","Wizardly fighting robes robe","on body","Wg5","AC-40","","","","","","","000001000100000010","Magus of the blood watch","Small Temple"

"00899","81","a Fellowship medallion","around neck","Wg6","AC-15","","","","Mn+40","","OE","111111111111111111","Batlin","Ultima"

"00900","82","a cracked shield","as shield","Wg35","AC-13 HR+1","","","","","","Con+6 +Detect Magic AE","000110101001000100","a ghostly templar","Rage of the Gods"

"00901","84","a magic cloak","about body","Wg8","AC-15","","","","Mn+75","","AE","111111111111111111","Shamino the Ranger","Ultima"

"00902","84","a tricorn","on head","Wg31","AC-25","","","MR+10","Hp+100","","+Light","000000010000000000","the captain's ghost","Rage of the Gods"

"00903","84","aura of power","on body","Wg1","","","","","Mn+168","","","010111001111110011","the Timelord","Ultima"

"00904","84","Sickle of the Ancients","held","Wg15","DD7d8 HR+3 DR+3","","","","Mn+200","","OE","000001000000100010","the necromancer","Ancient Battlefield"

"00905","85","a black belt","about waist","Wg20","AC-21","","","","","","AG","100000000010000000","the Dai-Oni","Japan"

"00906","85","a Crystal Trident","wielded","Wg15","DD8d6 HR+10 DR+6","","","","","","(evil) (BStab) OE","111111111111111111","the crystal dragon","Tynstri"

"00907","85","a Dagger of the Shadows","wielded","Wg10","DD5d8 HR+10 DR+8","","","","","","(evil) (BStab) AG","100000000010001000","the shadow demon","Demon Empire"

"00908","85","a druid's sharp sickle","wielded","Wg15","DD7d9 HR+5 DR+12","","","","","","(bless) AE","000010000000000000","Brother John","Tynstri"

"00909","85","a glowing golden chainmail","on body","Wg90","AC-45 HR+3 DR+3","","","","","","AE","111111111111111111","a projection of the Avatar","Small Temple"

"00910","85","a glowing topaz bracelet","around wrist","Wg2","AC-15 HR+1 DR+1","","","","Hp+15","","","111111111111111111","the topaz dragon","Tynstri"

"00911","85","a golden aura","about body","Wg15","AC-12","","","","","","+Fly","111111111111111111","Qoyllor","Village of Miqi'erke"

"00912","85","a hellstaff","held","Wg10","","","","","Mn+400","","AG","000001000000000010","Satan","Hell"

"00913","85","a pair of shiny bracers","around wrist","Wg5","AC-15 HR+3","","","","","","AE","111111111111111111","a projection of the Avatar","Small Temple"

"00914","85","a pitch fork","wielded","Wg18","DD7d10 HR+10 DR+10","","","","","","AG","001000110000010000","Satan","Hell"

"00915","85","a Shadowy Cloak","about body","Wg3","AC-18","","","MR+10","","","+Sneak +Hide AG","100000000010001000","the shadow demon","Demon Empire"

"00916","85","a Spear of the Shadows","wielded","Wg12","DD6d10 HR+7 DR+10","","","","","","(evil) AG","111000110010011101","the shadow demon","Demon Empire"

"00917","85","a steel dagger with an ebony handle","wielded","Wg8","DD6d10 HR+9 DR+5","","","","","","","110000000010001000","the philosophical thief","Elysium Faire"

"00918","85","a suit of fire","on body","Wg140","AC-50","","","","","","SPh+20 AG","111111111111111111","Satan","Hell"

"00919","85","a wizards fighting stave","wielded","Wg8","DD7d8 HR+13 DR+20","","","","","","(2Hand)","000001000100000010","Magus of the blood watch","Small Temple"

"00920","85","an adamantite breastplate","on body","Wg140","AC-50","","","","","","AN","111111111111111111","Grummash, the eyes of Orcus","Small Temple"

"00921","85","priestly robes","about body","Wg2","AC-15","","","","Hp+15","","","111111111111111111","a priest of Orcus","Small Temple"

"00922","85","some glowing leg plates","on legs","Wg15","AC-12","","","","Mn+50","","OE","111111111111111111","the small aquamarine dragon","Tynstri"

"00923","85","the avatars glowing spear","wielded","Wg16","DD6d10 HR+6 DR+15","","","","","","AE","111111111111111111","a projection of the Avatar","Small Temple"

"00924","85","the holy hammer","wielded","Wg20","DD7d10 HR+4 DR+15","","","MR+10","","","AE","001110101001000000","a projection of the Avatar","Small Temple"

"00925","85","the shield of protection","as shield","Wg10","AC-10","","","MR+5","","","AE","001000100001000100","Michael the arch angel","Heaven"

"00926","85","the ugly skull of Draco","held","Wg20","","","","","","Blindness","10xArea","111111111111111111","the Head of Draco","Galaxy"

"00927","86","a shiny white cloak","about body","Wg10","AC-15","","","","Hp+25 Mn+25","","AE","111111111111111111","the large white dragon","Tynstri"

"00928","87","a deep purple belt","about waist","Wg5","AC-1 HR-1 DR+3","","","","","","AG","111111111111111111","the purple dragon","Tynstri"

"00929","88","an amethyst ankle bracelet","on feet","Wg1","AC-2 HR+1 DR+5","","","MR-25","","","AG","111111111111111111","the amethyst dragon","Tynstri"

"00930","88","the Heart of Hawthorn Staff","held","Wg15","","","","","Hp+150","","15xHeal","000011001001100010","Tamric","Tynstri"

"00931","90","a big red face","on head","Wg98","AC-18","","","","Mn+100","","OE","111111111111111111","the Guardian","Ultima"

"00932","90","a black drow longbow","wielded","Wg10","DD9d9 HR+17 DR+26","","","","","","(2Hand) AG","000000000000010000","Bandar Nazet","Shaalziran'dar"

"00933","90","a Bloodstained Chainmail","on body","Wg26","AC-40 HR+3 DR+3","","","","","","AG","111000110011011101","the daemonette","Demon Empire"

"00934","90","a bloodstained darksteel helm","on head","Wg6","AC-30","","","MR-10","Mn+70","","OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00935","90","a bloodstained mithril breastplate","on body","Wg60","AC-49 HR+2","","","MR-15","Mv-38","","Cha-1 OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00936","90","a completely black armour","on body","Wg188","AC-45","","","","Hp+100 Mv-50","","OE","011000000010011100","Exodus","Ultima"

"00937","90","a Crown of Thorns","on head","Wg2","AC-15 HR+1 DR+2","","","","","","Dex-1 AG","111110111011011101","the demon Lord","Demon Empire"

"00938","90","a DeepGnome PickAxe","wielded","Wg13","DD7d7 HR+13 DR+8","","","","","","(BStab) AG","110100010010001000","a deep gnome scavenger","Dwarfen Undermountain Harbour"

"00939","90","a Fiery Blade","wielded","Wg15","DD8d8 HR+5 DR+5","","","","","","(flaming) SMa+10 AG","111000110010011101","the Dethguard","Demon Empire"

"00940","90","a floor-length robe of midnight-blue velvet","on body","Wg5","AC-33","","","","Hp+50 Mn+50","","AE","010111001101100011","the dryad","Tynstri"

"00941","90","a heart shaped medallion","around neck","Wg3","AC-20","","","","","","","111111111111111111","The altar (a golden altar)","High Tower of Sorcerery"

"00942","90","a knight's lance","wielded","Wg16","DD6d8 HR+7 DR+10","","","","","","AE","101000111011010101","the Powerful Drake","Storm Dragons Fortress"

"00943","90","a long shimmering icicle","held","Wg5","DD4d3 HR+6 DR+18","","","","","","AG","111111111111111111","the ice dragon","Tynstri"

"00944","90","a moonstone ring","on finger","Wg2","AC-20","","","","Mn+50","","SMe+5 SPo+5","111111111111111111","Tuta","Village of Miqi'erke"

"00945","90","a pair of slightly charred handprotections","on hands","Wg16","AC-15","","","","","","Age+10 SPh+10","111111111111011101","?","?"

"00946","90","a pair of leggings of elvenkind","on legs","Wg15","AC-10","","","","Mn+30","","AE","000010000000010000","the Master Ranger","Tynstri"

"00947","90","a plain bandana","on head","Wg2","AC-25","","","","","","+Light +Waterbreath","111011111011110011","an Ancient Great Drake","Storm Dragons Fortress"

"00948","90","a rapier","wielded","Wg0","DD8d9 HR+12 DR+10","","","","","","","001000000000000000","Walter Wall","Geldenrock"

"00949","90","a Ring of Thorns","on finger","Wg1","AC-20 DR+2","","","","","","Dex-1 AG","111110111011011101","the demon Lord","Demon Empire"

"00950","90","a shiny golden breastplate","on body","Wg140","AC-50","","","","Hp+80","","AE","001000100001000000","a paladin of Eilel","Small Temple"

"00951","90","a shiny golden helm","on head","Wg30","AC-30","","","","Hp+100","","AE","001000100001000000","a paladin of Eilel","Small Temple"

"00952","90","a shopkeeper assistant assistants vest","on body","Wg16","AC-16","","","","Hp+80","","Age+12 Con+3 Cha+3","100110001100001100","?","?"

"00953","90","a simple ring","on finger","Wg1","AC-20","","","","","","+Invisibility","111111111111111111","a Golden Drake","Storm Dragons Fortress"

"00954","90","a slightly burned leather wristwear","around wrist","Wg14","AC-8","","","","Hp+5","","SPh+8 SMa+8","110111011100111111","?","?"

"00955","90","a spiked mace","wielded","Wg16","DD6d13 HR+3 DR+7","","","","","","OE","111110011010110101","Blacktorn","Ultima"

"00956","90","a tight fitting green dragon scale shirt","on body","Wg15","AC-35","","","","Mn+200","","","010111001110111111","the Grand Mistress","High Tower of Sorcerery"

"00957","90","a ward major","held","Wg6","","","","","","","Arm-20","010011001000100010","the Grand Mistress","High Tower of Sorcerery"

"00958","90","a Whip of Talons","wielded","Wg14","DD7d7 HR+8 DR+6","","","","","","AG","111000110010011101","the daemonette","Demon Empire"

"00959","90","a wicked looking dagger","wielded","Wg5","DD7d8 HR+8 DR+8","","","","","","(BStab)","111111111111111111","a Dragonlady","Storm Dragons Fortress"

"00960","90","a wide-brimmed floppy hat with a blue plume","on head","Wg12","AC-18","","","","Hp+100","","","001000000000000000","Walter Wall","Geldenrock"

"00961","90","an amulet of true armor","around neck","Wg10","AC-25","","","","","","AG","111111111111111111","a Fury","Hell"

"00962","90","an evil charm","around neck","Wg1","DR+1","","","","","","Arm-23 OE","111111111111111111","Minax","Ultima"

"00963","90","an intricate torc","around neck","Wg5","","","","MR+20","","","Arm-6","111111111111111111","the Genial Avatar Dragonlord","Storm Dragons Fortress"

"00964","90","an ornate gold ring","on finger","Wg1","AC-30","","","","Mn+75","","","000000000000100000","the bright gold dragon","Tynstri"

"00965","90","black adamantite bracers","around wrist","Wg12","AC-8 HR+4","","","","","","Cha+3","000000000010000000","Zindrake, Master of the blood watch","Small Temple"

"00966","90","bloodstained darksteel footplates","on feet","Wg5","AC-15","","","MR-5","Hp+20 Mv-50","","OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00967","90","bloodstained darksteel legplates","on legs","Wg30","AC-16 HR+1","","","MR-10","","","OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00968","90","bloodstained dragonscale shoulder plates","on arms","Wg7","AC-20","","","MR-10","","","OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00969","90","bloodstained mithril gauntlets","on hands","Wg8","AC-15 HR+5 DR+5","","","MR-10","","","OE","001000100001000000","Eandros, the fallen paladin","Small Temple"

"00970","90","British's amulet","around neck","Wg1","AC-20","","","MR+10","","","AE","001111101111110111","Lord British","Ultima"

"00971","90","British's crown","on head","Wg10","AC-18","","","MR+5","Mn+100","","AE","001111101111110111","Lord British","Ultima"

"00972","90","British's sceptre","wielded","Wg8","DD6d10 DR+8","","","","Mn+100","","AE","001111101111110111","Lord British","Ultima"

"00973","90","Da'miqi","wielded","Wg10","DD4d16 HR+6 DR+6","","","","","","(BStab)","011111111111111111","Yanaquri","Village of Miqi'erke"

"00974","90","Ferrix's diamond armor","on body","Wg150","AC-40","","","","Hp+75","","AG","011000110001010100","Queen Ferrix","Hell"

"00975","90","loose white training pants","on legs","Wg20","AC-8 HR+2","","","","Mv+50","","","000000000010000000","Zindrake, Master of the blood watch","Small Temple"

"00976","90","Lucifer's damned ring of treason","on finger","Wg3","AC-20","","","","Mn+50","","+Curse AG","010011001000100010","Lucifer the fallen angel","Heaven"

"00977","90","shiny golden armplates","on arms","Wg40","AC-20","","","","","","AE","001000100001000000","a paladin of Eilel","Small Temple"

"00978","90","shiny golden footplates","on feet","Wg20","AC-15","","","","Mv-50","","AE","001000100001000000","a palaidn of Eilel","Small Temple"

"00979","90","shiny golden gauntlets","on hands","Wg30","AC-12 HR+5 DR+5","","","","","","AE","001000100001000000","a paladin of Eilel","Small Temple"

"00980","90","shiny golden leg plates","on legs","Wg30","AC-20","","","","Mv-50","","AE","001000100001000000","a paladin of Eilel","Small Temple"

"00981","90","the bracelet of wizardry","around wrist","Wg5","AC-10","","","","Mn+200","","","010001000000100010","the Grand Mistress","High Tower of Sorcerery"

"00982","90","the Cap'n's shield","as shield","Wg15","AC-6 HR+2","","","MR+5","Mv+60","","AE","001000100001000100","the Master Ranger","Tynstri"

"00983","90","the Cloak of Darkness","around neck","Wg1","AC-20","","","MR+10","","","+Sneak +Hide AG","100000000010001000","the philosophical thief","Elysium Faire"

"00984","90","the Dagger of the Wicked","wielded","Wg10","DD9d5 HR+5 DR+10","","","","","","(BStab)","111111111111111111","the soulhunter","Demon Empire"

"00985","90","the Dai-Katana","wielded","Wg18","DD8d8 HR+5 DR+10","","","","","","(evil) AG","101000111010011101","the Dai-Oni","Japan"

"00986","90","the ebony kris","wielded","Wg9","DD10d5 HR+10 DR+10","","","","","","(BStab)","111001110111111111","the Grand Mistress","High Tower of Sorcerery"

"00987","90","the Girth of the Forests","about waist","Wg10","AC-12","","","","Hp+100","","ON","000010000000010000","the Master Ranger","Tynstri"

"00988","90","the Glass Sword","wielded","Wg1","DD8d8 HR+10 DR+10","","","","","","OG","111001110111111111","the Avatar","Ultima"

"00989","90","the Great Dipper of the Skies","wielded","Wg16","DD6d12 HR+10 DR+5","","","","","","(bless)","000010001001000000","Polaris, the polar star","Galaxy"

"00990","90","the Great Hunting Bow","wielded","Wg10","DD9d7 HR+17 DR+26","","","MR+10","","","(bless) (2Hand) ON","000000000000010000","the Master Ranger","Tynstri"

"00991","90","the Master Ranger's hunting knife","wielded","Wg8","DD6d9 HR+10 DR+8","","","","","","(BStab) AE","111001110111111111","the Master Ranger","Tynstri"

"00992","90","the Necronomicon","held","Wg10","","","","","Mn+200","","6xDragon Breath (NoRent) OE","000001000000100010","the Empress","Demon Empire"

"00993","90","the Ring of Ophiuchus","on finger","Wg1","AC-20","","","MR+3","Mn+80","","","111111111111111111","the Gypsy Queen","Elysium Faire"

"00994","90","the ring of the universe","on finger","Wg3","AC-30","","","","","","","111111111111111111","Polaris, the polar star","Galaxy"

"00995","90","the Sceptre of Might","as light","Wg4","HR+4 DR+4","","","","","","(NoInf) AE","111111111111111111","Cepheus the King","Galaxy"

"00996","90","the Serpent Neckchain of Ophiuchus","around neck","Wg1","AC-15","","","","Mn+80","","","111111111111111111","the Gypsy Queen","Elysium Faire"

"00997","90","two giant shoulder pads","about body","Wg68","AC-14","","","","Mv-25","","Dex-2","111111111111111111","a giant","Dwarf 'n' Glob Iron Mill"

"00998","95","a Black and Deadly Dagger","wielded","Wg10","DD6d8 HR+8 DR+10","","","","","","(BStab) AG","100000000010001000","the Vampire Dragonlord","Storm Dragons Fortress"

"00999","95","a book or arcane ponderings","as light","Wg5","","","","","Hp+75 Mn+75","","Int+5 Wis+5 (NoInf)","000111001100100010","Selvius, Grand Wizard of the blood watch","Small Temple"

"01000","95","a cloak of shadows","around neck","Wg2","AC-20 HR+1 DR+1","","","","Hp+100","","OE","111111011110111111","the shadow dragon","Tynstri"

"01001","95","a crimson long sword","wielded","Wg7","DD8d8 HR+10 DR+10","","","","","","AG","001000110001010100","Hades","Hell"

"01002","95","a fingerbone necklace","around neck","Wg2","AC-12","","","MR+12","","","AG","111000110010011101","the spirit of Prince Orcus","Small Temple"

"01003","95","a full set of polished plate armour","on body","Wg200","AC-50","","","","Hp+40 Mv+40","","","000000100000000000","Grimmfast the Warrior","Geldenrock"

"01004","95","a heavy helm","on head","Wg66","AC-30","","","","Hp+40 Mv-40","","+Detect Alignment AG","001000100001000000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01005","95","a heavy shield","as shield","Wg57","AC-15","","","","Hp+50 Mv-40","","AG","001100100001000000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01006","95","a huge longsword","wielded","Wg24","DD8d9 HR+11 DR+11","","","MR+4","","","AE","000000100000000000","Grimmfast the Warrior","Geldenrock"

"01007","95","a Huge sword","wielded","Wg15","DD6d10 HR+6 DR+15","","","","","","AE","111001110111111111","a Mighty Avatar Dragonlord","Storm Dragons Fortress"

"01008","95","a long tooth","wielded","Wg8","DD10d5 HR+8 DR+10","","","MR+2","","","(BStab) AE","111111111111111111","the High Drake","Storm Dragons Fortress"

"01009","95","a pair of golden gauntlets","on hands","Wg5","AC-8 HR+4 DR+4","","","","","","AE","111001110111111111","a Mighty Avatar Dragonlord","Storm Dragons Fortress"

"01010","95","a pair of heavy boots","on feet","Wg100","AC-12 DR+2","","","","Hp+25 Mv-60","","Dex-4 AG","001000100001000000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01011","95","a pair of heavy leg irons","on legs","Wg80","AC-15","","","","Hp+40 Mv-80","","Str+1 Con+3 AG","001000100001000000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01012","95","a pair of light mithril gauntlets","on hands","Wg15","AC-10 DR+5","","","","Hp+50","","AG","100000000010000000","the Vampire Dragonlord","Storm Dragons Fortress"

"01013","95","a set of battlearmour","on body","Wg100","AC-45","","","","Hp+75","","AE","101011110111111111","a Mighty Avatar Dragonlord","Storm Dragons Fortress"

"01014","95","a shimmering shield of air","as shield","Wg0","AC-8","","","","Mn+40","","","011101110001010000","an air elemental Ruler","Dwarf 'n' Glob Iron Mill"

"01015","95","a shimmering war band","on head","Wg25","AC-10 HR+2 DR+2","","","","","","AG","011000010001011100","a hell spawn","Hell"

"01016","95","a standard dwarven full plate","on body","Wg190","AC-40 HR+3","","","","Mv-150","","Hg-75 AE","001000100001000100","the Blacksmith Shopkeeper (shop)","Dwarf 'n' Glob Iron Mill"

